score
6.0
82.0
70.0
10.0
12.0
53.0
44.0
94.0
57.0
51.0
65.0
24.0
26.0
67.0
67.0
80.0
80.0
14.0
100.0
17.0
52.0
69.0
84.0
71.0
37.0
22.0
1.0
45.0
92.0
53.0
100.0
98.0
41.0
63.0
15.0
11.0
51.0
80.0
89.0
18.0
72.0
26.0
61.0
76.0
97.0
77.0
53.0
14.0
100.0
5.0
67.0
83.0
86.0
81.0
44.0
89.0
30.0
46.0
54.0
20.0
90.0
35.0
99.0
84.0
100.0
66.0
98.0
62.0
43.0
27.0
97.0
51.0
92.0
27.0
93.0
14.0
89.0
100.0
77.0
41.0
2.0
63.0
39.0
54.0
68.0
21.0
73.0
86.0
47.0
47.0
83.0
20.0
79.0
68.0
80.0
24.0
96.0
100.0
79.0
59.0
16.0
2.0
75.0
96.0
92.0
53.0
43.0
73.0
51.0
14.0
23.0
86.0
38.0
93.0
63.0
100.0
100.0
39.0
90.0
84.0
83.0
77.0
58.0
49.0
95.0
31.0
64.0
100.0
100.0
100.0
26.0
40.0
1.0
51.0
36.0
97.0
100.0
74.0
45.0
66.0
100.0
58.0
47.0
37.0
32.0
6.0
82.0
77.0
28.0
86.0
80.0
15.0
36.0
81.0
66.0
58.0
12.0
18.0
47.0
48.0
89.0
57.0
59.0
95.0
92.0
67.0
50.0
39.0
91.0
82.0
27.0
72.0
65.0
6.0
59.0
16.0
80.0
81.0
73.0
20.0
76.0
88.0
79.0
56.0
23.0
59.0
99.0
6.0
71.0
26.0
80.0
96.0
77.0
1.0
62.0
40.0
97.0
99.0
66.0
9.0
75.0
21.0
19.0
33.0
85.0
75.0
36.0
80.0
74.0
99.0
92.0
98.0
44.0
90.0
91.0
66.0
77.0
96.0
96.0
100.0
75.0
24.0
65.0
73.0
89.0
52.0
100.0
51.0
14.0
67.0
94.0
86.0
59.0
60.0
58.0
8.0
68.0
11.0
34.0
46.0
74.0
52.0
12.0
84.0
71.0
67.0
56.0
76.0
92.0
72.0
34.0
2.0
54.0
44.0
48.0
87.0
84.0
92.0
56.0
63.0
23.0
81.0
60.0
96.0
39.0
64.0
29.0
22.0
26.0
33.0
43.0
23.0
85.0
43.0
66.0
92.0
63.0
79.0
87.0
61.0
47.0
77.0
17.0
27.0
100.0
57.0
33.0
49.0
14.0
28.0
80.0
63.0
55.0
69.0
100.0
8.0
39.0
18.0
85.0
78.0
83.0
48.0
79.0
100.0
24.0
52.0
52.0
88.0
81.0
95.0
60.0
3.0
81.0
98.0
43.0
53.0
71.0
77.0
12.0
33.0
65.0
27.0
49.0
2.0
82.0
22.0
98.0
77.0
57.0
79.0
64.0
85.0
4.0
25.0
54.0
94.0
67.0
57.0
10.0
81.0
47.0
73.0
66.0
94.0
50.0
29.0
10.0
83.0
88.0
37.0
83.0
100.0
77.0
86.0
83.0
92.0
87.0
37.0
9.0
41.0
44.0
67.0
82.0
7.0
71.0
92.0
67.0
71.0
55.0
100.0
81.0
66.0
59.0
52.0
75.0
66.0
96.0
65.0
46.0
34.0
47.0
30.0
91.0
100.0
19.0
82.0
84.0
53.0
92.0
76.0
25.0
49.0
37.0
78.0
93.0
90.0
1.0
84.0
94.0
23.0
46.0
38.0
80.0
75.0
100.0
100.0
13.0
11.0
26.0
95.0
57.0
99.0
17.0
71.0
80.0
71.0
90.0
93.0
64.0
88.0
100.0
26.0
20.0
100.0
58.0
51.0
65.0
60.0
99.0
9.0
51.0
88.0
20.0
49.0
100.0
54.0
73.0
83.0
53.0
90.0
77.0
73.0
89.0
50.0
56.0
84.0
75.0
93.0
59.0
76.0
51.0
16.0
89.0
94.0
73.0
74.0
88.0
19.0
98.0
73.0
99.0
89.0
100.0
84.0
43.0
55.0
99.0
5.0
92.0
100.0
12.0
80.0
62.0
80.0
100.0
25.0
7.0
90.0
72.0
46.0
8.0
89.0
49.0
88.0
29.0
18.0
90.0
71.0
93.0
91.0
52.0
35.0
96.0
39.0
78.0
48.0
88.0
74.0
61.0
89.0
69.0
77.0
70.0
92.0
46.0
41.0
49.0
79.0
65.0
46.0
100.0
79.0
75.0
94.0
33.0
84.0
12.0
99.0
72.0
95.0
69.0
78.0
28.0
9.0
100.0
86.0
85.0
8.0
72.0
51.0
90.0
92.0
65.0
100.0
99.0
79.0
59.0
3.0
34.0
30.0
63.0
74.0
75.0
73.0
92.0
41.0
98.0
29.0
91.0
100.0
49.0
91.0
69.0
71.0
100.0
30.0
2.0
89.0
83.0
91.0
96.0
74.0
92.0
88.0
8.0
53.0
84.0
55.0
18.0
43.0
22.0
59.0
81.0
100.0
30.0
78.0
85.0
70.0
70.0
49.0
47.0
72.0
77.0
35.0
100.0
77.0
100.0
73.0
70.0
65.0
64.0
72.0
41.0
83.0
89.0
65.0
63.0
78.0
88.0
100.0
13.0
90.0
50.0
48.0
73.0
69.0
4.0
66.0
30.0
54.0
78.0
100.0
100.0
55.0
60.0
93.0
62.0
100.0
70.0
93.0
94.0
49.0
63.0
63.0
30.0
97.0
81.0
91.0
73.0
59.0
19.0
1.0
51.0
57.0
3.0
100.0
26.0
59.0
54.0
90.0
29.0
69.0
45.0
87.0
81.0
13.0
47.0
1.0
3.0
71.0
78.0
54.0
54.0
13.0
34.0
80.0
82.0
85.0
79.0
44.0
32.0
85.0
79.0
81.0
78.0
72.0
74.0
62.0
63.0
99.0
83.0
92.0
29.0
88.0
77.0
82.0
77.0
79.0
1.0
71.0
32.0
74.0
88.0
71.0
32.0
100.0
81.0
85.0
99.0
81.0
62.0
69.0
64.0
33.0
32.0
81.0
4.0
87.0
24.0
92.0
26.0
49.0
65.0
35.0
75.0
91.0
77.0
89.0
82.0
52.0
32.0
56.0
36.0
2.0
1.0
55.0
34.0
99.0
61.0
100.0
71.0
50.0
1.0
75.0
1.0
98.0
93.0
60.0
50.0
87.0
18.0
29.0
26.0
76.0
67.0
26.0
86.0
60.0
74.0
21.0
62.0
15.0
9.0
43.0
75.0
13.0
31.0
80.0
68.0
97.0
70.0
77.0
77.0
56.0
11.0
87.0
9.0
96.0
8.0
27.0
55.0
68.0
66.0
58.0
25.0
62.0
56.0
90.0
82.0
49.0
98.0
29.0
27.0
66.0
56.0
1.0
83.0
7.0
60.0
7.0
29.0
72.0
79.0
77.0
100.0
84.0
92.0
90.0
63.0
41.0
95.0
89.0
90.0
17.0
32.0
97.0
31.0
55.0
35.0
10.0
65.0
86.0
91.0
34.0
71.0
95.0
26.0
69.0
99.0
37.0
33.0
100.0
1.0
95.0
48.0
91.0
95.0
100.0
62.0
75.0
100.0
45.0
78.0
67.0
95.0
72.0
16.0
86.0
81.0
100.0
29.0
91.0
96.0
62.0
48.0
100.0
97.0
68.0
68.0
75.0
74.0
100.0
36.0
87.0
38.0
79.0
100.0
99.0
78.0
71.0
28.0
82.0
44.0
85.0
100.0
100.0
79.0
5.0
50.0
47.0
64.0
11.0
84.0
73.0
99.0
27.0
74.0
37.0
4.0
27.0
19.0
65.0
100.0
100.0
14.0
87.0
61.0
16.0
60.0
74.0
85.0
37.0
80.0
51.0
29.0
42.0
49.0
59.0
58.0
11.0
24.0
73.0
62.0
20.0
73.0
83.0
42.0
90.0
77.0
80.0
91.0
17.0
23.0
99.0
35.0
86.0
99.0
60.0
9.0
53.0
100.0
77.0
92.0
53.0
89.0
5.0
85.0
53.0
61.0
41.0
73.0
100.0
55.0
49.0
79.0
80.0
75.0
61.0
48.0
100.0
27.0
74.0
85.0
10.0
90.0
100.0
87.0
92.0
64.0
77.0
60.0
16.0
67.0
28.0
85.0
17.0
90.0
82.0
34.0
87.0
91.0
55.0
100.0
29.0
100.0
100.0
79.0
38.0
16.0
48.0
28.0
25.0
100.0
87.0
11.0
86.0
58.0
85.0
100.0
80.0
32.0
64.0
50.0
9.0
100.0
81.0
96.0
14.0
24.0
43.0
20.0
32.0
71.0
22.0
5.0
94.0
55.0
2.0
93.0
89.0
100.0
55.0
88.0
33.0
95.0
24.0
5.0
55.0
61.0
87.0
100.0
69.0
7.0
45.0
32.0
21.0
79.0
83.0
35.0
85.0
79.0
71.0
38.0
61.0
37.0
99.0
100.0
72.0
14.0
20.0
59.0
57.0
51.0
37.0
50.0
100.0
52.0
100.0
71.0
51.0
80.0
69.0
99.0
88.0
94.0
93.0
43.0
53.0
43.0
100.0
57.0
100.0
83.0
92.0
100.0
64.0
63.0
66.0
65.0
41.0
100.0
95.0
95.0
33.0
78.0
29.0
96.0
59.0
52.0
87.0
94.0
60.0
34.0
96.0
78.0
32.0
4.0
16.0
60.0
69.0
70.0
53.0
62.0
91.0
5.0
100.0
50.0
76.0
59.0
9.0
72.0
97.0
56.0
93.0
92.0
70.0
100.0
100.0
48.0
91.0
45.0
19.0
69.0
58.0
70.0
48.0
80.0
59.0
63.0
37.0
99.0
100.0
23.0
13.0
71.0
34.0
87.0
84.0
73.0
100.0
17.0
100.0
54.0
95.0
64.0
78.0
88.0
82.0
35.0
99.0
93.0
100.0
40.0
43.0
89.0
66.0
96.0
96.0
9.0
83.0
87.0
79.0
60.0
93.0
83.0
54.0
14.0
72.0
24.0
32.0
88.0
54.0
92.0
87.0
29.0
86.0
82.0
93.0
69.0
86.0
44.0
22.0
98.0
79.0
63.0
73.0
39.0
64.0
73.0
60.0
98.0
94.0
98.0
85.0
46.0
98.0
34.0
85.0
32.0
61.0
92.0
71.0
50.0
99.0
100.0
3.0
45.0
27.0
92.0
12.0
3.0
93.0
65.0
14.0
58.0
61.0
97.0
47.0
31.0
72.0
63.0
29.0
64.0
88.0
59.0
65.0
71.0
16.0
98.0
33.0
86.0
89.0
31.0
68.0
65.0
100.0
48.0
72.0
91.0
98.0
37.0
41.0
39.0
58.0
84.0
97.0
77.0
83.0
47.0
83.0
59.0
67.0
80.0
91.0
85.0
86.0
98.0
83.0
96.0
26.0
6.0
90.0
94.0
50.0
34.0
81.0
98.0
66.0
100.0
83.0
94.0
11.0
30.0
29.0
88.0
20.0
41.0
63.0
52.0
83.0
71.0
67.0
76.0
100.0
77.0
34.0
83.0
61.0
41.0
88.0
97.0
28.0
46.0
100.0
2.0
75.0
85.0
68.0
16.0
99.0
84.0
24.0
30.0
30.0
37.0
67.0
54.0
64.0
82.0
100.0
100.0
72.0
95.0
52.0
30.0
3.0
83.0
25.0
100.0
52.0
70.0
92.0
100.0
60.0
9.0
28.0
100.0
69.0
39.0
70.0
47.0
81.0
60.0
80.0
80.0
89.0
68.0
15.0
52.0
53.0
13.0
37.0
69.0
87.0
99.0
55.0
34.0
27.0
4.0
100.0
74.0
2.0
96.0
100.0
57.0
9.0
17.0
76.0
72.0
37.0
64.0
77.0
6.0
64.0
88.0
4.0
55.0
36.0
65.0
15.0
79.0
83.0
79.0
6.0
60.0
97.0
2.0
79.0
24.0
79.0
97.0
34.0
74.0
56.0
24.0
78.0
86.0
14.0
89.0
65.0
85.0
86.0
7.0
31.0
59.0
98.0
37.0
7.0
84.0
68.0
93.0
80.0
49.0
51.0
98.0
83.0
98.0
86.0
43.0
79.0
59.0
100.0
100.0
58.0
89.0
82.0
51.0
98.0
88.0
94.0
89.0
62.0
95.0
44.0
9.0
20.0
52.0
57.0
99.0
44.0
18.0
46.0
25.0
100.0
67.0
30.0
87.0
3.0
62.0
1.0
28.0
75.0
78.0
97.0
82.0
100.0
93.0
92.0
42.0
41.0
34.0
14.0
78.0
100.0
86.0
75.0
58.0
76.0
50.0
90.0
22.0
98.0
100.0
76.0
76.0
83.0
100.0
18.0
100.0
85.0
100.0
33.0
56.0
90.0
77.0
74.0
97.0
88.0
59.0
90.0
7.0
93.0
41.0
71.0
79.0
14.0
83.0
28.0
9.0
59.0
89.0
60.0
77.0
65.0
91.0
28.0
88.0
63.0
3.0
66.0
10.0
74.0
81.0
1.0
46.0
73.0
8.0
35.0
50.0
100.0
75.0
38.0
59.0
77.0
89.0
69.0
64.0
84.0
36.0
48.0
62.0
48.0
90.0
94.0
62.0
86.0
96.0
81.0
84.0
90.0
98.0
50.0
87.0
100.0
37.0
42.0
88.0
77.0
73.0
74.0
75.0
80.0
73.0
13.0
84.0
73.0
67.0
100.0
72.0
99.0
60.0
85.0
98.0
90.0
55.0
70.0
90.0
24.0
100.0
76.0
74.0
44.0
6.0
65.0
100.0
88.0
49.0
25.0
64.0
47.0
58.0
4.0
74.0
73.0
52.0
89.0
97.0
69.0
84.0
99.0
94.0
83.0
80.0
95.0
68.0
76.0
27.0
20.0
26.0
76.0
63.0
51.0
87.0
81.0
100.0
96.0
63.0
14.0
28.0
7.0
40.0
76.0
42.0
52.0
88.0
86.0
67.0
89.0
35.0
29.0
79.0
100.0
9.0
86.0
72.0
19.0
40.0
96.0
71.0
86.0
7.0
79.0
91.0
80.0
74.0
61.0
66.0
1.0
51.0
65.0
47.0
50.0
62.0
37.0
49.0
16.0
91.0
25.0
74.0
50.0
36.0
87.0
52.0
99.0
100.0
16.0
84.0
99.0
73.0
21.0
89.0
16.0
87.0
80.0
2.0
77.0
75.0
22.0
48.0
75.0
13.0
42.0
80.0
21.0
29.0
2.0
8.0
69.0
86.0
74.0
65.0
96.0
92.0
68.0
94.0
34.0
2.0
77.0
45.0
54.0
80.0
30.0
22.0
91.0
100.0
52.0
80.0
47.0
58.0
74.0
59.0
52.0
34.0
97.0
79.0
42.0
42.0
91.0
47.0
45.0
75.0
83.0
1.0
87.0
96.0
55.0
29.0
76.0
42.0
71.0
84.0
74.0
18.0
63.0
54.0
86.0
61.0
69.0
36.0
63.0
90.0
71.0
2.0
65.0
39.0
23.0
19.0
73.0
52.0
61.0
99.0
30.0
100.0
91.0
19.0
29.0
90.0
29.0
7.0
79.0
57.0
58.0
83.0
61.0
95.0
99.0
86.0
3.0
8.0
44.0
59.0
97.0
6.0
55.0
75.0
51.0
2.0
78.0
87.0
26.0
80.0
7.0
62.0
57.0
55.0
83.0
81.0
97.0
30.0
95.0
63.0
41.0
87.0
86.0
77.0
71.0
17.0
71.0
66.0
100.0
88.0
15.0
76.0
57.0
45.0
95.0
29.0
100.0
25.0
69.0
43.0
70.0
16.0
38.0
66.0
73.0
31.0
77.0
23.0
53.0
29.0
27.0
97.0
66.0
82.0
94.0
26.0
46.0
86.0
43.0
64.0
63.0
89.0
42.0
100.0
1.0
67.0
57.0
9.0
4.0
98.0
99.0
93.0
95.0
78.0
41.0
43.0
79.0
52.0
48.0
30.0
70.0
84.0
8.0
52.0
82.0
47.0
52.0
52.0
19.0
100.0
80.0
68.0
32.0
98.0
21.0
2.0
2.0
50.0
98.0
30.0
71.0
95.0
54.0
87.0
89.0
92.0
69.0
77.0
61.0
63.0
69.0
18.0
100.0
72.0
98.0
62.0
3.0
78.0
46.0
80.0
28.0
28.0
29.0
100.0
66.0
34.0
20.0
40.0
5.0
95.0
77.0
47.0
59.0
82.0
80.0
75.0
92.0
84.0
68.0
5.0
48.0
58.0
98.0
17.0
89.0
4.0
12.0
76.0
61.0
100.0
89.0
57.0
29.0
74.0
24.0
99.0
100.0
74.0
65.0
21.0
83.0
75.0
76.0
76.0
67.0
82.0
52.0
67.0
3.0
64.0
84.0
100.0
81.0
82.0
40.0
86.0
45.0
85.0
8.0
23.0
30.0
77.0
26.0
66.0
27.0
66.0
35.0
83.0
23.0
8.0
100.0
46.0
74.0
96.0
59.0
26.0
70.0
90.0
27.0
75.0
78.0
100.0
4.0
75.0
61.0
31.0
95.0
12.0
99.0
2.0
87.0
87.0
68.0
40.0
35.0
44.0
98.0
96.0
9.0
76.0
61.0
82.0
50.0
29.0
99.0
2.0
75.0
61.0
38.0
100.0
61.0
100.0
84.0
97.0
64.0
35.0
78.0
2.0
39.0
45.0
85.0
87.0
69.0
90.0
46.0
38.0
23.0
33.0
95.0
86.0
19.0
70.0
96.0
37.0
44.0
93.0
90.0
80.0
3.0
61.0
87.0
64.0
19.0
55.0
52.0
81.0
82.0
74.0
54.0
57.0
95.0
87.0
90.0
71.0
58.0
83.0
86.0
68.0
82.0
65.0
33.0
32.0
15.0
91.0
13.0
74.0
57.0
100.0
77.0
88.0
61.0
22.0
53.0
32.0
23.0
4.0
68.0
90.0
67.0
20.0
50.0
74.0
37.0
100.0
4.0
29.0
4.0
68.0
93.0
80.0
29.0
37.0
42.0
88.0
100.0
53.0
28.0
76.0
71.0
68.0
84.0
63.0
26.0
5.0
81.0
88.0
16.0
83.0
69.0
35.0
47.0
2.0
69.0
83.0
5.0
79.0
79.0
51.0
65.0
27.0
50.0
72.0
83.0
13.0
76.0
44.0
54.0
94.0
100.0
70.0
43.0
97.0
77.0
85.0
94.0
61.0
100.0
22.0
60.0
40.0
42.0
83.0
37.0
33.0
78.0
72.0
77.0
62.0
92.0
5.0
94.0
79.0
90.0
84.0
90.0
20.0
90.0
86.0
84.0
47.0
58.0
82.0
74.0
7.0
99.0
65.0
